FT-002,DFT-001,PT-002,FT-001,PT-003,LT-001,TT-002,Current_3,Current_4,TT-001,PT-004
50.172292,3.277876,3.77988,3.92735,-6.468088,27.8373,31.284646,50.424442,75.292747,47.154543,-2.757322
48.070498,2.38028,2.062326,3.174892,3.511433,27.87622,30.466975,50.631498,74.179441,43.414294,-2.781931
46.950908,3.343454,1.806127,0.591522,-1.613629,27.843445,32.198634,50.375241,79.905894,42.516142,-3.259739
58.686098,3.450018,3.080971,1.649473,-2.614041,28.101546,31.960915,50.332189,73.804239,43.092354,-3.274094
44.871669,8.05276,2.593169,2.684872,-2.741143,27.726686,31.464984,50.510544,77.373789,44.535959,-4.244066
48.00283,1.788031,1.713896,2.215354,-1.578779,27.847542,30.561243,50.309639,77.890462,41.236584,-3.571443
55.099719,2.306505,0.744441,1.674077,-2.808794,26.010111,31.735492,50.282988,78.94841,41.335011,-3.169509
56.307482,3.103685,7.227286,2.155896,-2.054385,28.386276,32.231422,50.311689,74.733019,44.209917,-0.67178
42.601731,1.859756,2.453797,2.910404,-1.939583,27.952012,31.571548,50.524895,75.889381,44.21812,-4.518858
55.68412,4.445981,1.051879,7.872115,-1.589029,27.66933,29.622664,50.381391,76.500367,44.710258,-2.548153
54.267203,1.90689,2.015185,-0.013315,-1.615679,28.417003,32.7376,50.563846,76.321992,42.993926,-1.748387
51.517441,2.759402,8.184443,3.297909,-2.347538,27.966351,32.221176,50.424442,75.877079,43.356878,-0.67178
52.358159,2.072884,0.143912,3.701817,2.771374,27.441955,32.241669,50.315789,75.721257,44.392419,-2.878313
52.731355,3.984887,3.437599,2.260461,-1.70588,28.068772,28.626704,50.278888,75.979594,43.607048,-1.746337
53.553618,3.38649,3.949996,-1.485426,-5.057671,28.081062,33.399523,50.313739,78.429687,42.760161,-1.703272
52.335603,3.17951,3.1814,-0.368016,-3.3541,27.253501,31.4199,50.545395,77.277426,42.563306,-2.045736
52.790821,3.636505,3.640508,2.063633,3.929638,27.741025,31.608435,50.465443,76.360947,40.951554,-2.017026
53.016379,2.208138,3.218293,1.758139,-7.126146,28.2265,31.208822,51.059959,77.351236,44.831242,-1.481799
58.84809,2.308554,2.673103,3.363519,0.053041,27.763557,32.317493,50.36089,72.321881,42.768363,-1.791452
41.035125,2.185596,2.732541,1.614618,0.940702,27.556667,32.487585,50.35884,79.333864,42.905752,-1.229565
56.438716,0.720342,2.794028,1.362432,0.319544,27.75946,32.739649,50.412142,76.824312,43.408143,-2.589167
54.533772,3.111883,2.947747,2.488043,-0.451265,27.923334,30.89323,50.313739,74.640756,46.344566,-1.24392
48.511362,1.677368,4.157004,1.661775,0.659848,29.404341,30.827652,50.387541,73.400332,44.874304,-0.440053
49.2352,1.894595,-1.645378,1.815547,0.301094,27.15108,32.094119,50.416242,76.982184,42.735554,-4.401969
60.619749,5.230865,5.839715,1.268119,-0.227812,27.550522,32.549064,50.383441,75.788917,41.83125,-0.355975
45.579102,4.208261,5.66755,-4.702337,-0.397964,27.884414,32.215028,50.528995,74.765824,43.295361,-4.762889
46.737652,5.767783,3.677401,5.577836,-0.135561,27.589442,28.284471,50.313739,75.329653,43.713678,-4.578327
52.206419,4.716489,-4.512751,2.873499,-0.088411,27.413278,30.497715,50.467493,76.584429,42.942662,-4.311739
50.584449,5.351774,5.228938,0.538214,-3.3172,28.230597,32.387169,50.471593,76.260483,43.059545,-2.220044
49.329524,2.831128,1.896309,3.974506,-0.564016,27.956108,33.911848,50.36499,75.346055,43.842864,-3.313057
49.559183,2.720465,0.676804,3.349167,1.000153,27.534134,30.962906,50.621247,77.312281,43.947444,-3.819575
51.027364,3.156967,2.644408,1.946766,0.120692,28.285904,33.096227,50.383441,76.873519,42.397209,-3.107989
48.823043,3.771759,3.312574,2.978064,-7.062596,27.476778,32.4425,50.682749,75.895532,45.657623,-3.030063
48.279652,3.329109,2.621863,3.607504,3.642635,27.509553,31.108406,50.321939,74.724818,44.419076,-3.015708
44.123225,3.240989,1.853268,0.630477,-0.00846,27.728734,31.30104,50.254287,79.9469,43.209237,-3.245385
58.382619,2.634394,1.961896,0.587421,-3.056847,28.003222,31.132998,50.498244,71.895421,42.856538,-4.100519
46.592065,7.765857,2.433301,1.987772,-2.607891,27.691862,32.669973,50.36089,77.543963,42.844234,-4.566023
49.245452,3.775858,3.148607,2.055431,-1.757131,27.716443,32.083873,50.399841,78.372279,41.271443,-4.326094
54.33077,3.245087,-0.657477,2.188701,-2.062585,27.454246,31.643273,50.369091,77.601371,42.212657,-3.792916
54.047796,3.954147,5.161302,2.065683,-1.847332,28.212161,30.882983,50.33424,75.046713,43.254349,-0.52208
43.020039,1.05233,1.636011,1.735586,-1.777631,27.579199,31.801069,50.420342,76.422456,43.621402,-5.162771
55.247357,5.59974,1.338821,6.705498,-1.170824,27.273985,30.794863,50.280938,77.045743,44.564667,-2.621977
53.773025,2.013454,3.367913,1.41984,-1.445527,28.47231,32.221176,50.449043,76.082108,44.494947,-1.172146
51.677382,1.14045,8.477534,3.09288,-2.452089,27.82501,30.911673,50.596647,75.196384,44.066377,-1.161892
50.826412,3.08934,-2.127031,1.532607,3.527833,28.869703,32.99991,50.373191,75.698704,42.337742,-3.034164
53.401879,5.765734,1.754887,-0.101478,-3.716955,28.347356,30.19032,50.594597,76.391701,42.321338,-1.904239
51.70609,3.968493,4.320971,1.41984,-4.561565,28.234693,33.190495,50.34244,76.133365,44.074579,-1.971911
50.430659,2.238878,2.261136,-0.089176,-3.399201,27.372309,30.184172,50.34859,76.684893,43.855168,-2.021128
53.957573,2.843423,1.238391,0.30243,4.956701,27.818864,31.721147,50.373191,77.058045,39.963177,-2.193385
54.958232,3.021713,2.773532,0.261424,-3.542703,28.0319,33.295009,50.303489,78.111893,41.995296,-2.123662
55.731283,3.345503,3.755285,4.238994,-0.272913,27.796332,32.588001,50.369091,70.509427,43.510671,-1.863225
43.114364,2.130265,2.459946,2.430635,1.555709,27.908995,31.696555,50.572046,78.909455,44.056124,-3.1408
57.248676,2.388477,2.109466,1.339879,-0.158111,27.845494,32.018295,50.395741,76.23793,42.715048,-2.142118
52.874892,2.974579,2.917004,1.333728,-0.490216,27.945866,31.762133,50.383441,74.823232,44.109439,-1.211109
47.252336,3.911112,5.47079,1.739686,1.529059,29.162627,31.801069,50.326039,73.271164,46.50246,-0.872746
51.20576,3.204101,-2.68042,2.129242,1.194905,27.546425,30.885032,50.299389,75.73971,43.887977,-5.090998
56.61096,5.780079,3.091219,1.026184,-0.338514,27.704153,31.040779,50.430592,75.376809,42.227011,0.804711
46.415719,1.423254,4.407054,-2.539277,-0.678818,27.904898,34.129074,50.35884,75.932437,41.123802,-4.121025
48.134064,5.993207,2.748937,2.971913,0.473296,27.466536,31.53671,50.403941,75.819671,42.766313,-3.975427
49.674013,4.099648,-4.363131,1.313225,1.397857,29.058158,31.643273,50.391641,76.563926,44.070478,-3.819575
50.28097,3.986936,4.698095,0.558717,-4.567715,28.244936,30.860441,50.35474,75.259943,43.592694,-2.133915
47.502501,1.593347,1.361367,2.803789,0.186293,27.530037,34.37704,50.34039,75.901683,43.369182,-3.571443
49.903673,3.513547,1.209697,1.20661,1.338407,27.132644,32.35643,50.315789,79.118584,43.39789,-3.522226
51.004808,3.435673,4.267682,2.891951,-0.04331,28.14866,32.477338,50.295288,76.848916,43.490166,-3.294601
49.142926,2.890557,2.244739,3.449631,-6.041683,28.038045,31.53466,50.385491,73.52745,45.690432,-2.738866
47.857243,2.490943,1.69135,2.662318,6.668472,27.976593,31.676062,50.377291,74.160989,41.337062,-3.538632
44.283167,4.200064,1.910656,0.327034,-0.676768,28.003222,32.415859,50.539245,80.625545,42.229062,-3.151053
59.227438,3.601667,3.126062,1.520305,-3.417651,28.058529,31.262104,50.33424,72.297277,44.43343,-4.70752
43.571632,5.835411,2.04183,3.066226,-1.625929,27.997077,30.737483,50.33629,74.782226,44.21812,-2.474328
49.31312,2.597507,1.351119,1.692529,-1.468077,27.665233,31.467034,50.444943,76.943229,41.673356,-3.62271
55.472916,4.097599,-1.364585,1.384985,-1.859632,27.149031,32.680219,50.278888,78.59371,41.129954,-4.147684
53.887855,5.530064,5.948343,2.633614,-2.146636,27.986835,31.690407,50.332189,75.442418,43.389687,-0.392887
42.901108,0.630173,1.724144,2.449088,-1.324576,27.972496,31.374815,50.565896,76.002147,44.390368,-4.871575
55.388844,5.489078,1.099019,5.727508,-1.203624,27.419423,30.243601,50.379341,76.477814,43.955646,-2.414859
52.837983,-0.54408,1.49459,0.599723,-1.835032,28.804154,34.422124,50.424442,75.657699,43.629605,-0.298556
51.416965,0.722391,8.54927,0.913418,-1.70383,28.23879,32.960973,50.453143,75.516229,44.214018,-0.177565
51.037616,1.992961,-2.465213,2.397831,3.978839,28.482552,31.895337,50.260438,76.184622,43.803903,-2.496886
52.349956,4.427537,1.426953,-0.234747,-2.447989,27.995028,28.600063,50.270688,76.496266,42.612519,-1.658157
52.134651,3.265581,4.185698,2.561854,-2.365988,28.218306,32.35643,50.289138,74.398822,42.099876,-1.90834
50.783351,2.952037,2.644408,1.315275,-1.326626,27.575103,31.09816,50.371141,74.909344,43.180529,-1.81811
51.01301,2.632345,2.543979,0.919569,6.049364,28.08311,31.719097,50.293238,76.410154,41.373972,-2.500987
54.48456,2.523732,2.543979,0.739143,-3.989608,28.412906,31.762133,50.36294,77.047793,42.786818,-1.875529
55.895325,2.82498,2.748937,3.291759,-0.402064,27.919237,32.469141,50.35064,71.118362,42.805273,-1.809908
43.054898,3.079094,2.88421,1.729435,1.64181,27.616071,32.85236,50.561796,79.891542,43.332271,-3.838031
57.279434,2.029849,3.263384,2.768934,0.276494,27.79838,31.436294,50.295288,76.842765,44.205816,-0.224731
53.422384,-0.773602,1.89016,2.598759,0.81565,27.945866,31.048976,50.328089,73.271164,45.444363,-0.856341
45.007004,0.81666,5.298624,1.585914,1.266656,28.939349,31.692457,50.551546,73.076387,45.499729,-1.654056
52.05468,3.941852,-2.967362,1.512104,0.358495,28.001174,32.036739,50.414192,76.034951,42.479232,-5.410904
57.790016,6.194039,4.157004,1.719183,0.163742,28.257226,31.065371,50.514644,74.985204,44.093035,0.47045
45.566799,-0.521537,3.78193,1.309125,-0.586567,28.486649,31.50597,50.34244,74.417275,43.36303,-2.788083
47.77112,3.968493,1.605268,1.286571,-0.484065,27.286276,30.831751,50.467493,75.88323,42.846285,-3.673977
51.181154,4.441882,-3.198966,0.568969,2.945626,29.043819,32.778586,50.172285,77.66698,42.259821,-3.854437
50.016452,4.323023,4.677599,0.962625,-3.907607,27.685717,32.143303,50.309639,75.995996,43.525025,-2.441517
46.514145,1.501128,1.812276,4.321006,0.649598,27.888511,33.864715,50.670449,75.038512,44.353458,-3.327412
49.979542,2.488893,1.44335,2.082085,3.22238,27.409181,29.907516,50.432642,77.753092,43.551683,-3.345868
49.940582,2.76555,4.142657,5.268242,1.121104,28.570634,31.796971,50.578196,73.978513,42.620722,-2.843451
47.836737,3.515596,2.910855,4.845881,-7.208147,28.076965,32.512177,50.379341,73.09894,46.127205,-2.755272
46.893493,2.904903,2.726392,3.500889,5.879212,27.718492,30.930117,50.371141,73.968262,43.844915,-2.847552
46.391113,2.52783,1.935251,-0.124031,-1.125723,27.724637,30.856342,50.285038,81.568677,43.356878,-2.833198
57.185109,2.9131,2.14021,1.606417,-3.179848,27.913092,31.725245,50.303489,72.656078,42.616621,-2.125713
45.689831,3.933654,2.558326,2.711525,-0.994522,27.859833,32.401514,50.389591,75.175881,43.488115,-3.11209
47.855192,3.29632,2.539879,2.60286,-0.662418,27.91514,31.544907,50.615097,76.840714,43.68497,-3.825727
56.902136,3.232792,-3.487957,1.731485,-1.835032,28.593167,31.071519,50.36499,76.160019,41.825099,-3.458655
53.051238,4.361959,5.093666,1.655624,-3.185998,28.0319,31.270301,50.319889,75.546983,42.891398,-0.503624
42.507406,1.824918,0.504639,1.776592,-1.338926,27.857784,32.186338,50.455193,77.277426,43.594745,-5.626225
55.940437,6.745303,1.357267,8.237067,-1.550078,27.667281,29.891122,50.293238,76.777156,44.999389,-0.720996
52.454534,-1.884326,1.326524,1.48545,-1.236425,28.769331,32.907691,50.619197,75.805319,44.937871,-0.532333
51.222164,-0.529735,8.432444,1.62692,-2.839544,27.687766,32.571606,50.440842,75.190233,43.440952,-1.079865
49.715024,2.579063,1.39416,3.416827,2.666823,27.986835,32.454796,50.389591,75.776615,42.729402,-2.484582
52.967166,5.09971,4.202095,0.566918,-1.545978,28.197822,28.905409,50.487994,76.328143,43.488115,-0.950672
51.699938,2.773747,4.603814,4.962748,-2.741143,28.388325,30.721088,50.291188,72.801648,43.607048,-1.172146
50.570095,2.130265,1.221995,0.638679,-1.392227,27.50136,30.214911,50.326039,75.368608,43.100556,-1.321846
52.589869,2.88236,1.625763,0.411096,5.586059,27.589442,32.811374,50.387541,78.189804,40.22565,-2.392301
54.310264,3.294271,3.790128,0.64893,-3.079397,27.771751,32.985565,50.315789,77.576768,42.468979,-2.119561
54.845453,1.626136,3.72864,5.132922,-1.277425,27.94177,31.255956,50.481844,70.769813,45.380796,-2.115459
42.890856,2.304456,2.179152,2.969862,2.322419,28.087207,31.30309,50.451093,79.852587,44.119692,-0.068879
56.344391,-0.423171,2.709995,1.382935,0.553247,28.242887,32.169943,50.375241,75.462921,42.702745,-0.942469
52.360209,1.587199,2.93545,1.864754,0.323644,27.906946,32.376923,50.475693,73.152247,45.227003,-0.716895
45.855924,3.169263,6.071319,2.543401,0.018191,28.529666,30.969054,50.317839,74.279905,45.799113,-0.971179
49.442303,1.408909,-1.665874,1.442394,1.215405,27.276033,31.036681,50.424442,76.836614,43.709577,-4.789547
58.111949,4.718539,3.38226,1.017983,0.655748,28.056481,31.924027,50.33629,75.682302,42.313135,-0.425698
45.620113,1.458092,3.972541,-0.804728,-0.377464,28.236742,32.876952,50.408042,74.870388,42.177798,-2.503038
47.625532,4.724687,3.027681,2.639765,0.368745,27.683669,31.042828,50.524895,74.829382,44.339104,-4.059505
49.557133,3.765611,-4.676718,1.690479,1.143654,29.04177,30.866589,50.34654,75.442418,43.496317,-3.542733
51.699938,3.222545,6.389005,1.264018,-6.129834,27.153128,30.36451,50.35679,76.055454,43.059545,-2.220044
48.222237,1.785981,3.617963,4.021663,2.703723,27.382551,34.366793,50.492094,77.101101,43.299462,-3.380729
49.633003,3.298369,1.970094,4.735165,3.052228,27.130596,30.417792,50.321939,76.258433,43.914635,-3.29255
48.784083,2.556521,2.619813,5.079615,1.244106,28.347356,31.848203,50.287088,73.880099,43.676768,-3.247435
49.323372,2.788092,2.775582,3.314312,-7.527951,27.579199,31.844105,50.473643,74.921645,46.100547,-2.902921
46.274232,2.990973,2.794028,3.463983,3.183429,27.714395,31.495724,50.633548,74.253252,43.026736,-3.583747
45.896935,3.82709,2.744838,1.003631,-1.461927,27.911043,31.762133,50.377291,79.649608,43.810055,-2.50919
57.181008,3.234841,3.060475,2.553653,-2.950246,28.162999,30.614525,50.297339,72.774994,44.008961,-3.198219
45.201805,4.314825,1.6934,1.875006,-1.183124,27.792235,31.247758,50.453143,75.149227,43.693172,-2.355389
46.92015,2.909001,1.199449,1.075391,-1.148274,27.448101,32.64948,50.291188,77.654679,40.674726,-3.977478
52.577565,2.249125,1.385962,1.928313,-1.960083,25.913835,32.251915,50.510544,79.397423,41.394478,-3.68218
53.549517,2.304456,8.1537,2.842744,-1.810432,28.140466,31.141195,50.34449,75.368608,44.658993,-0.850189
43.399388,0.130142,1.59092,2.369126,-0.262663,28.603409,30.911673,50.395741,74.692013,44.620032,-4.121025
56.537141,4.636566,0.713697,7.197568,-1.509078,28.12203,30.229256,50.391641,75.797118,44.060225,-0.423647
52.290491,-0.048148,1.865565,-1.329603,-1.822732,28.560392,33.335995,50.34449,76.037002,43.82851,-1.559725
50.89818,2.021652,10.275023,3.796131,-3.577553,27.39689,31.36047,50.770902,75.59619,44.558515,-0.930165
49.952885,1.587199,0.00249,3.816634,3.150629,27.640652,31.260054,50.278888,76.143617,43.789549,-2.954188
52.333552,4.015627,3.199847,0.253223,-1.556229,27.816816,28.860324,50.303489,76.758703,42.327489,-2.160574
50.787452,3.036058,4.546426,3.843288,-1.910883,28.359647,31.969112,50.317839,73.363427,42.585862,-1.608941
51.199608,2.747106,2.500937,1.866804,-1.476278,27.68162,30.573539,50.463393,73.867798,44.36166,-2.119561
51.275478,2.79424,2.843218,0.763746,3.982939,27.974544,31.012089,50.35679,77.111352,40.970009,-2.181081
53.967826,2.945889,2.945698,0.255274,-8.438162,28.040094,31.567449,50.405992,77.205666,44.086883,-1.828364
58.126303,2.52783,3.113764,3.906847,-0.943271,27.745121,33.047044,50.34449,72.477703,43.566037,-2.146219
41.28529,3.26763,2.644408,2.518798,3.24288,27.464488,32.598247,50.34449,80.857228,44.312446,-0.591803
54.386134,-0.57277,2.843218,1.823748,0.393345,27.788138,31.421949,50.444943,76.924776,43.86132,-2.396402
53.670499,2.234779,2.058226,2.139494,0.009991,27.82501,31.03873,50.551546,74.357816,44.441632,-1.479748
44.480018,2.003208,6.003682,1.883207,0.331844,28.544005,31.684259,50.410092,74.206095,44.367812,-1.024497
51.164749,2.681528,-0.099989,1.592065,0.571697,27.68162,32.235521,50.387541,75.985745,43.701375,-4.580378
57.023117,5.581297,4.515682,1.922162,-0.190912,28.249032,30.602229,50.553596,75.089769,43.750589,0.536072
45.468374,-0.351445,3.410954,-0.212193,-0.104811,28.4211,31.719097,50.33629,74.964701,42.735554,-2.433315
47.209275,6.177645,2.947747,0.365989,-0.03716,26.784413,31.844105,50.33834,76.609032,41.913273,-5.117656
49.456657,6.851866,-3.303494,2.358875,1.252306,28.71812,31.426048,50.504394,77.261023,42.682239,-4.494249
49.216745,4.786166,6.300873,2.703324,-5.477926,27.013836,30.684201,50.36294,75.331703,44.689752,-3.085431
48.115609,0.960111,3.304376,5.499925,1.57416,27.738976,33.32165,50.405992,74.327062,44.156602,-3.187965
51.152446,3.427476,-0.339791,0.560767,1.61516,27.753315,32.116662,50.569996,79.15959,42.797071,-3.819575
50.814109,4.087352,3.87826,2.475742,-0.113011,28.468213,33.393376,50.36294,77.289727,42.788869,-3.130546
47.896203,4.058662,3.82702,4.405068,-8.924018,27.710298,31.786724,50.567946,75.225088,46.188722,-2.679396
45.628315,2.245026,1.865565,3.386072,2.42902,27.484972,30.303031,50.315789,74.909344,44.57697,-3.56324
47.600926,2.581112,2.021334,0.523862,-0.900221,27.446052,31.596139,50.481844,81.779857,42.79297,-3.17156
55.253509,3.290172,2.447648,2.217405,-3.071197,27.872123,31.840006,50.282988,72.680681,42.75811,-1.670461
45.322786,4.89068,2.78788,2.660268,-1.172874,27.896704,32.124859,50.375241,74.870388,43.822359,-5.373992
47.801878,5.269802,2.412805,2.852996,-2.126135,28.029852,31.016188,50.629448,77.492706,42.563306,-4.871575
56.360796,4.025873,-2.198767,1.243515,-3.040447,27.538231,31.241611,50.383441,78.007328,40.350735,-3.749852
49.813449,3.486906,7.729435,2.077985,-2.864144,27.040465,32.38512,50.436742,77.0929,42.456676,0.335105
44.322127,0.083008,0.779284,1.48545,-1.012972,27.382551,33.266319,50.313739,77.039592,43.945393,-5.983044
52.192066,5.972714,1.748739,3.15849,-1.433227,27.386648,30.538701,50.520795,77.211816,44.911214,-2.732714
52.717002,1.173239,2.345169,2.121041,-1.012972,28.648474,31.7109,50.297339,75.348105,43.857218,-1.258274
50.438861,0.982653,8.522625,2.04313,-5.469726,26.720912,31.835908,50.35679,75.508028,43.305614,-1.60689
50.924837,2.902853,2.035681,3.320463,1.963664,28.066723,32.573656,50.586396,75.23739,43.641908,-2.605572
52.300744,4.517707,4.780079,0.304481,-2.148686,28.486649,28.08159,50.369091,76.760753,43.443002,-1.06551
51.04992,3.011467,2.652607,4.312805,-3.028146,28.593167,31.880992,50.453143,73.533601,43.133365,-1.340302
50.397851,2.870064,0.484143,-2.885776,-2.665292,27.374358,32.428155,50.391641,77.986825,42.47308,-2.742968
51.884486,4.060711,2.529632,-0.907243,4.88085,27.472682,32.956875,50.397791,79.504038,40.073908,-1.982165
54.09906,3.343454,3.876211,0.991329,-6.61774,27.654991,32.309296,50.34859,77.568567,43.385586,-2.441517
53.186573,1.648678,2.63826,4.669556,0.149392,28.203967,31.522365,50.459293,68.077786,44.086883,-2.17698
45.021358,3.011467,2.330822,1.565411,0.969402,27.87622,32.340035,50.408042,78.886901,42.918055,-4.217407
56.692982,5.24726,2.904706,1.216861,-0.236012,28.183483,32.723254,50.387541,77.045743,42.780667,-2.265159
53.871451,3.142622,3.43145,2.580307,-1.099073,27.929479,31.391209,50.666349,73.845244,44.230423,-0.67383
42.099351,1.995011,7.1576,2.32197,0.633198,27.583296,31.09611,50.35679,74.897042,45.702736,-1.442836
51.984962,1.751143,-0.721014,1.112296,0.612698,27.362067,31.602287,50.33629,76.803809,42.983673,-5.607769
54.632198,7.058846,4.765732,1.159453,-0.309813,27.792235,31.719097,50.309639,75.118473,42.15114,1.198442
44.853214,-0.095282,4.911252,-1.907786,-0.04741,27.874172,34.036856,50.442893,74.790427,42.72325,-2.77988
47.293346,6.394871,3.745037,1.300923,0.012041,27.081434,30.409595,50.35474,75.323502,43.522975,-4.674709
50.951494,5.427599,-3.799495,1.087693,1.412208,29.35313,30.257947,50.36499,76.278936,43.129264,-3.768308
49.735529,3.931605,3.800376,0.562818,-5.197073,27.960205,32.467092,50.500294,76.428607,42.384906,-2.646586
47.697301,2.607753,2.347218,3.841237,0.594248,27.519795,35.336112,50.383441,76.012398,43.309715,-3.511973
47.605027,2.945889,1.308077,-0.066623,1.645911,27.527989,32.297,50.537195,79.690614,44.152501,-3.825727
48.677455,3.14877,3.408905,3.041623,0.258044,28.255178,31.604337,50.274788,76.196924,43.393788,-3.23308
48.652849,3.027861,3.056376,3.09288,-7.978957,27.55257,31.747788,50.405992,75.288647,44.726662,-2.626079
45.640618,3.216397,3.267483,3.414776,1.881663,27.68162,31.62278,50.36499,74.122033,44.406773,-3.56324
47.426631,3.589371,3.136309,1.233264,0.672149,28.234693,31.768281,50.475693,81.109413,42.825779,-2.654788
55.495471,2.521682,2.14226,1.756089,-2.076935,28.185531,31.399407,50.33629,69.775424,42.918055,-2.261058
44.06376,4.663207,1.79178,1.329628,-1.193374,27.761509,32.020345,50.399841,75.602341,42.47103,-5.538046
46.624873,6.532175,2.019284,2.110789,-1.910883,27.542328,32.223225,50.455193,78.973013,42.130634,-5.093048
56.656072,3.00122,-2.87718,2.285064,-1.771481,28.359647,31.846154,50.280938,76.760753,42.382855,-3.491466
48.876357,3.482807,5.599914,3.418877,-2.329088,28.011416,30.548947,50.282988,75.284546,44.1484,0.472501
46.41777,-0.80844,1.207648,1.844251,-1.65463,27.784041,32.477338,50.35474,75.967292,43.873623,-5.79028
55.120224,6.696119,1.599119,3.2282,-1.320476,27.790187,31.885091,50.520795,77.751042,43.557834,-2.427163
53.473648,2.97253,3.712244,2.576206,-1.824782,28.519424,32.633085,50.383441,75.766364,43.840814,-1.022446
48.392431,1.128154,9.389601,3.613655,-5.033071,26.87864,31.122751,50.440842,75.559285,44.511352,-1.286984
50.215353,1.277753,-1.48551,2.526999,5.454857,28.539908,32.483486,50.401891,75.840174,43.11491,-2.066243
49.954936,3.515596,2.080772,-1.434168,-1.297925,28.308437,29.032465,50.260438,76.871469,42.446423,-1.871428
49.823702,3.388539,3.191648,4.821278,-3.226999,28.347356,33.124917,50.375241,73.533601,43.215388,-1.656107
49.911875,2.900804,2.062326,-1.061015,-2.400839,27.601732,31.403505,50.36294,76.88377,44.047922,-1.90834
51.496935,2.308554,1.998788,0.632528,6.215416,28.150708,31.227265,50.35679,76.703345,41.132004,-1.871428
55.187892,2.931544,2.775582,1.220962,-3.263899,28.08311,33.477397,50.383441,77.256923,41.199673,-2.191334
51.324691,3.159017,3.800376,3.43938,0.329794,27.788138,32.827769,50.635598,68.922504,43.176428,-1.588434
43.413741,2.64669,3.101466,2.467541,2.254768,27.593538,32.075676,50.381391,78.987365,44.156602,-4.680861
55.068961,4.857891,2.412805,2.04723,0.229343,28.027803,31.040779,50.295288,76.205125,43.545531,-1.893986
53.014329,2.476598,2.527582,1.747887,-0.258563,27.79838,31.309237,50.387541,74.380369,42.671986,-1.143436
42.503305,3.583223,7.612609,2.340422,1.756612,27.925382,31.94657,50.34244,73.947759,46.879766,-0.993737
56.875479,1.542114,-1.475262,2.709475,1.030903,28.791863,31.489576,50.36089,75.153328,44.283738,-6.325508
52.901549,7.122375,1.758987,2.242008,0.165792,28.60136,29.366501,50.381391,74.780176,43.172326,2.026917
45.294078,-2.525759,3.38021,2.157946,-0.04741,28.341211,33.87906,50.418292,74.591549,41.521614,-2.730664
46.600267,5.232915,2.070524,2.051331,-0.277013,26.268211,31.782626,50.371141,76.490115,42.596115,-3.866741
50.404002,4.667306,-0.331593,1.600266,5.331855,29.30192,31.735492,50.33629,76.176421,44.283738,-3.421743
47.045232,2.689725,2.804276,2.518798,-3.868657,27.962254,30.809208,50.303489,75.264043,44.28989,-2.443568
48.628242,2.337245,1.172805,5.409712,0.085841,27.484972,34.723371,50.604847,74.154838,43.147719,-3.557088
50.408103,3.745118,1.152309,-1.067166,1.424508,27.79838,33.200741,50.393691,78.909455,42.874993,-3.741649
50.668521,4.527953,4.620211,4.197988,-1.006822,28.124079,32.835966,50.317839,76.420406,43.088253,-2.833198
46.542852,2.542175,3.542128,6.147818,-7.124096,27.814768,30.235404,50.574096,72.998476,46.490157,-2.587116
45.870278,2.257322,2.295979,4.593695,3.068628,27.640652,30.448531,50.369091,73.289617,44.1484,-2.993151
46.92015,2.902853,2.326722,1.153302,0.434346,28.050336,31.971161,50.268638,83.051035,42.286478,-3.395084
53.684852,3.536089,2.779681,2.174349,-1.867832,27.851639,32.415859,50.387541,70.632444,43.375333,-0.142704
44.022749,1.617938,2.779681,3.804332,-0.723918,27.771751,31.03873,50.323989,74.866288,44.283738,-3.056722
47.959769,3.00122,1.777433,2.32402,-1.191324,27.894656,31.319484,50.34654,77.154408,43.607048,-3.507872
58.780422,4.097599,-3.96961,2.082085,-2.386489,28.779573,32.44455,50.371141,76.861217,40.605006,-3.80522
45.482727,4.316875,5.185897,2.789437,-2.175336,28.017561,32.32774,50.381391,75.723308,43.254349,1.385054
45.665225,-1.867932,2.244739,2.998567,-1.250775,27.556667,33.452805,50.35269,76.305589,44.946074,-6.013804
53.161967,5.966566,1.515086,1.743787,-0.449215,27.761509,30.214911,50.313739,76.342495,44.75332,-1.711475
53.541315,-0.45596,1.951648,4.823328,-1.945733,28.988512,31.696555,50.260438,75.868878,43.75674,-0.253441
49.879066,0.232607,8.373006,4.011412,-4.180261,26.528361,32.856459,50.293238,75.212786,43.896179,-0.995787
51.103233,1.663023,2.500937,4.087273,4.677897,28.726314,32.512177,50.561796,75.59414,43.600897,-1.717627
51.197558,3.613963,1.94345,-0.905193,-0.223712,28.800057,28.001667,50.326039,76.791508,43.313816,-1.51666
50.303526,2.929494,4.964541,4.815127,-2.183536,28.285904,31.100209,50.35269,71.829812,42.413614,-1.448988
49.335676,3.284024,1.668805,2.108739,-1.248725,27.448101,31.665816,50.418292,75.846325,42.860639,-2.053939
51.300084,3.335257,2.798128,1.182006,6.934975,27.865978,31.73959,50.313739,77.133906,42.25777,-2.000621
53.373172,2.435611,3.08302,2.887851,-2.931795,27.861881,31.717048,50.539245,76.317891,42.606368,-1.748387
51.788111,2.02575,2.613665,3.937601,-0.178612,27.972496,31.909682,50.34449,68.498095,43.248198,-1.828364
44.535382,3.050403,2.552177,2.541351,1.60491,27.710298,33.354439,50.393691,80.131426,42.391057,-4.742382
54.771634,4.009479,3.73069,2.826342,0.311344,27.892607,31.805168,50.602797,77.669031,43.949494,-0.155008
